Relatives of Moses used to follow which religions?,['http://dbpedia.org/resource/Moses'],['http://dbpedia.org/resource/Moses'],1.0,1.0
What sports are played at institutes affiliated by the Association of Southeast Asian Institutes of Higher Learning?,['http://dbpedia.org/resource/Association_of_Southeast_Asian_Institutions_of_Higher_Learning'],['http://dbpedia.org/resource/Race_and_ethnicity_in_the_United_States_Census'],0.0,0.0
What is the homeport of INS Viraat (R22) ?,['http://dbpedia.org/resource/INS_Viraat_(R22)'],"['http://dbpedia.org/resource/INS_Viraat', 'http://dbpedia.org/resource/Robinson_R22']",0.0,0.0
"What sport amongst the one Lagos Preparatory School practices, did Willian Garne play for?","['http://dbpedia.org/resource/Lagos_Preparatory_School', 'http://dbpedia.org/resource/William_Garne']","['http://dbpedia.org/resource/Lagos_Preparatory_School', 'http://dbpedia.org/resource/Willian_(footballer,_born_1988)']",0.5,0.5
"Count the different places where the people died, who were born in England?",['http://dbpedia.org/resource/England'],['http://dbpedia.org/resource/England'],1.0,1.0
With which artist did the musical artist of Groove Thang collaborated ?,['http://dbpedia.org/resource/Groove_Thang'],[],0,0
Where can i find salad based food?,['http://dbpedia.org/resource/Salad'],['http://dbpedia.org/resource/Salad'],1.0,1.0
What is the name of the television show whose company is Paramount Television and theme music composer is Gary Portnoy?,"['http://dbpedia.org/resource/Paramount_Television', 'http://dbpedia.org/resource/Gary_Portnoy']","['http://dbpedia.org/resource/Paramount_Television_Studios', 'http://dbpedia.org/resource/Theme_music', 'http://dbpedia.org/resource/Composer', 'http://dbpedia.org/resource/Gary_Portnoy']",0.25,0.5
In which state do darren brass and belvin perry live?,"['http://dbpedia.org/resource/Darren_Brass', 'http://dbpedia.org/resource/Belvin_Perry']","['http://dbpedia.org/resource/Darren_Brass', 'http://dbpedia.org/resource/Belvin_Perry']",1.0,1.0
What is the territory of the conflict whose commander is Feng Zicai?,['http://dbpedia.org/resource/Feng_Zicai'],['http://dbpedia.org/resource/Feng_Zicai'],1.0,1.0
Which team did wolfred McDonald is also the prospect team of Milkhail Pashnin ?,"['http://dbpedia.org/resource/Mikhail_Pashnin', 'http://dbpedia.org/resource/Wilfred_McDonald']",[],0,0
Where did Andy Wyant die and Robert Rodi was born in?,"['http://dbpedia.org/resource/Robert_Rodi', 'http://dbpedia.org/resource/Andy_Wyant']","['http://dbpedia.org/resource/Andy_Wyant', 'http://dbpedia.org/resource/Robert_Rodi']",1.0,1.0
Name a colonel whose resting place is Montpelier ?,"['http://dbpedia.org/resource/Colonel_(United_States)', 'http://dbpedia.org/resource/Montpelier_(Orange,_Virginia)']","['http://dbpedia.org/resource/Colonel', 'http://dbpedia.org/resource/Montpelier,_Vermont']",0.0,0.0
Who influenced the author of The Shooting of Dan McGrew ?,['http://dbpedia.org/resource/The_Shooting_of_Dan_McGrew_(1924_film)'],['http://dbpedia.org/resource/The_Shooting'],0.0,0.0
Where did the ultimate fighter: a champion will be crowned tonight and ultimate fighter: team rousey vs team tate take place?,"['http://dbpedia.org/resource/The_Ultimate_Fighter:_A_Champion_Will_Be_Crowned', 'http://dbpedia.org/resource/The_Ultimate_Fighter:_Team_Rousey_vs._Team_Tate']","['http://dbpedia.org/resource/Fighter_aircraft', 'http://dbpedia.org/resource/Fighter_aircraft', 'http://dbpedia.org/resource/Tate']",0.0,0.0
What is the parent company of the airline whose hub is in Detroit?,['http://dbpedia.org/resource/Detroit'],['http://dbpedia.org/resource/Detroit'],1.0,1.0
For which band did Dave Hollister perform in the past?,['http://dbpedia.org/resource/Dave_Hollister'],['http://dbpedia.org/resource/Dave_Hollister'],1.0,1.0
Is The Universe in a Single Atom a book about buddhism?,"['http://dbpedia.org/resource/The_Universe_in_a_Single_Atom', 'http://dbpedia.org/resource/Buddhism']",[],0,0
Name the television show whose voice is given by  April Stewart and theme music composer is Primus (band)?,"['http://dbpedia.org/resource/April_Stewart', 'http://dbpedia.org/resource/Primus_(band)']","['http://dbpedia.org/resource/April_Stewart', 'http://dbpedia.org/resource/Theme_music', 'http://dbpedia.org/resource/Composer', 'http://dbpedia.org/resource/Primus_(band)']",0.5,1.0
"Which musician was born in Harriman, NY?","['http://dbpedia.org/resource/Harriman,_New_York']",['http://dbpedia.org/resource/E._H._Harriman'],0.0,0.0
What are the famous Uni Toronto scientists known for?,['http://dbpedia.org/resource/University_of_Toronto'],['http://dbpedia.org/resource/Toronto'],0.0,0.0
How many veterans are buried in the US?,['http://dbpedia.org/resource/United_States'],[],0,0
Count the PhD students whose thesis are supervised by National Medal of Science winners?,['http://dbpedia.org/resource/National_Medal_of_Science'],[],0,0
Count number of people who follow a religion which has an important office in Gold Base ?,['http://dbpedia.org/resource/Gold_Base'],['http://dbpedia.org/resource/Gold_Base'],1.0,1.0
Name the actor of Soylent Green to which Lydia Clarke is married ?,"['http://dbpedia.org/resource/Lydia_Clarke', 'http://dbpedia.org/resource/Soylent_Green']","['http://dbpedia.org/resource/Soylent_Green', 'http://dbpedia.org/resource/Lydia_Clarke']",1.0,1.0
Name the artist who made Dream Dancing and is often associated with Joe Pass?,"['http://dbpedia.org/resource/Joe_Pass', 'http://dbpedia.org/resource/Dream_Dancing_(album)']","['http://dbpedia.org/resource/Dream_Dancing_(Cole_Porter_song)', 'http://dbpedia.org/resource/Joe_Pass']",0.5,0.5
Name the notable commanders of Army Group Oberrhein ?,['http://dbpedia.org/resource/Army_Group_Oberrhein_(Germany)'],['http://dbpedia.org/resource/Army_Group_Oberrhein_(Germany)'],1.0,1.0
What is the relegious affiliations of Katyayana ?,['http://dbpedia.org/resource/Katyayana_(Buddhist)'],['http://dbpedia.org/resource/Kātyāyana'],0.0,0.0
In which mountain range does the Rochers De Naye lie?,['http://dbpedia.org/resource/Rochers_de_Naye'],"['http://dbpedia.org/resource/Mountain_range', 'http://dbpedia.org/resource/Rochers_de_Naye']",0.5,1.0
Murray Gold has composed music for how many things?,['http://dbpedia.org/resource/Murray_Gold'],['http://dbpedia.org/resource/Murray_Gold'],1.0,1.0
Count the number of other product of the banks whose one of the product is Wealth management ?,['http://dbpedia.org/resource/Wealth_management'],['http://dbpedia.org/resource/Wealth_management'],1.0,1.0
List the name of those who became famous for something garrisoned at Tennessee?,['http://dbpedia.org/resource/Tennessee'],['http://dbpedia.org/resource/Tennessee'],1.0,1.0
How many people have led agencies in German occupied Europe?,['http://dbpedia.org/resource/German-occupied_Europe'],['http://dbpedia.org/resource/Europe'],0.0,0.0
What is the citizenship of Saima Chowdhury?,['http://dbpedia.org/resource/Saima_Chowdhury'],['http://dbpedia.org/resource/Saima_Noor'],0.0,0.0
Who was the cover artist of The Adventure of Tom Sawyer also wrote mark Twain Tonight ?,"['http://dbpedia.org/resource/The_Adventures_of_Tom_Sawyer', 'http://dbpedia.org/resource/Mark_Twain_Tonight']","['http://dbpedia.org/resource/Tom_Sawyer', 'http://dbpedia.org/resource/Mark_Twain_Tonight!']",0.0,0.0
Who is the writer of The Sandman (Vertigo) ?,['http://dbpedia.org/resource/The_Sandman_(Vertigo)'],['http://dbpedia.org/resource/The_Sandman_(Vertigo)'],1.0,1.0
"What religion do the politicians follow, who graduated from the Yokkohama Nationaal University?",['http://dbpedia.org/resource/Yokohama_National_University'],[],0,0
What is the subject of the book which preceded Sagan's Cosmos?,['http://dbpedia.org/resource/Cosmos_(Carl_Sagan_book)'],['http://dbpedia.org/resource/Cosmos'],0.0,0.0
What was developed by someone working in Cockroach Labs?,['http://dbpedia.org/resource/Cockroach_Labs'],['http://dbpedia.org/resource/Cockroach_Labs'],1.0,1.0
Which battles were fought under the president when Chung Won Shik was the prime minister?,['http://dbpedia.org/resource/Chung_Won-shik'],['http://dbpedia.org/resource/SHIK'],0.0,0.0
How did Letitia MacTavish Hargrave died ?,['http://dbpedia.org/resource/Letitia_MacTavish_Hargrave'],['http://dbpedia.org/resource/Letitia_MacTavish_Hargrave'],1.0,1.0
Which are the  automobile platform whose one of the automobile platform is Dodge ?,['http://dbpedia.org/resource/Dodge'],"['http://dbpedia.org/resource/Car_platform', 'http://dbpedia.org/resource/Car_platform', 'http://dbpedia.org/resource/Dodge']",0.3333333333333333,1.0
Which battle of  Khalid bin Sultan was also the conflict of Steve Buyer ?,"['http://dbpedia.org/resource/Khalid_bin_Sultan', 'http://dbpedia.org/resource/Steve_Buyer']","['http://dbpedia.org/resource/Khalid_bin_Sultan_Al_Saud', 'http://dbpedia.org/resource/Steve_Buyer']",0.5,0.5
How many molluscas are there whose families are Buccinidae and Buccinoidea?,"['http://dbpedia.org/resource/Buccinidae', 'http://dbpedia.org/resource/Buccinoidea']","['http://dbpedia.org/resource/Buccinidae', 'http://dbpedia.org/resource/Buccinoidea']",1.0,1.0
Name the islands that belong to the archipelago whose largest city is Papeete?,['http://dbpedia.org/resource/Papeete'],"['http://dbpedia.org/resource/Archipelago', 'http://dbpedia.org/resource/City', 'http://dbpedia.org/resource/Papeete']",0.3333333333333333,1.0
Name the person whose parent is Pattie Mallette?,['http://dbpedia.org/resource/Pattie_Mallette'],['http://dbpedia.org/resource/Pattie_Mallette'],1.0,1.0
Was Mark Twain a character of Mark Twain Tonight?,"['http://dbpedia.org/resource/Mark_Twain_Tonight', 'http://dbpedia.org/resource/Mark_Twain']","['http://dbpedia.org/resource/Mark_Twain', 'http://dbpedia.org/resource/Mark_Twain_Tonight!']",0.5,0.5
In how many different stadiums are the seasons of the 2015 NA Soccer league held?,['http://dbpedia.org/resource/2015_North_American_Soccer_League_season'],[],0,0
In which countries were the Russian volleyball team players born?,"[""http://dbpedia.org/resource/Russia_women's_national_volleyball_team""]","['http://dbpedia.org/resource/Russian_language', 'http://dbpedia.org/resource/Volleyball']",0.0,0.0
What is the county of Saint Lucia national cricket team ?,['http://dbpedia.org/resource/Saint_Lucia_national_cricket_team'],['http://dbpedia.org/resource/Saint_Lucia_national_cricket_team'],1.0,1.0
Which river originate from limerick?,['http://dbpedia.org/resource/Limerick'],['http://dbpedia.org/resource/Limerick'],1.0,1.0
List the destinations to which the airlines headquartered at the Gatwick Airport fly to?,['http://dbpedia.org/resource/Gatwick_Airport'],['http://dbpedia.org/resource/Gatwick_Airport'],1.0,1.0
Name the veneration of the monarch who is the predecessor of Solomon?,['http://dbpedia.org/resource/Solomon'],[],0,0
Who operates the Ganz UV?,['http://dbpedia.org/resource/Ganz_UV'],['http://dbpedia.org/resource/Ganz_UV'],1.0,1.0
Who is the publisher of The Rolling Stone Album Guide ?,['http://dbpedia.org/resource/The_Rolling_Stone_Album_Guide'],['http://dbpedia.org/resource/The_Rolling_Stone_Album_Guide'],1.0,1.0
In which country was GM was firt aired which is also the mouth country of Upper Neretva?,"['http://dbpedia.org/resource/Upper_Neretva', 'http://dbpedia.org/resource/Gümüş_(TV_series)']","['http://dbpedia.org/resource/General_Motors', 'http://dbpedia.org/resource/Upper_Neretva']",0.5,0.5
What is the hometown of the volleyball player whose club is VC Lokomotiv Novosibirsk ?,['http://dbpedia.org/resource/VC_Lokomotiv_Novosibirsk'],"['http://dbpedia.org/resource/Volleyball', 'http://dbpedia.org/resource/VC_Lokomotiv_Novosibirsk']",0.5,1.0
What are some books whose cover illustration is designed by Marshall Arisman?,['http://dbpedia.org/resource/Marshall_Arisman'],['http://dbpedia.org/resource/Marshall_Arisman'],1.0,1.0
What religion do people of the country of Mahbuba Islam Rakhi follow?,['http://dbpedia.org/resource/Mahbuba_Islam_Rakhi'],['http://dbpedia.org/resource/Mahbuba_Islam_Rakhi'],1.0,1.0
Name the people who were in a youth club managed by Luis Enrique ?,['http://dbpedia.org/resource/Luis_Enrique_(footballer)'],['http://dbpedia.org/resource/Luis_Enrique_(singer)'],0.0,0.0
"What is the state of the administrative region where Oscoda, Michigan is located?","['http://dbpedia.org/resource/Oscoda,_Michigan']","['http://dbpedia.org/resource/Regions_of_France', 'http://dbpedia.org/resource/Oscoda,_Michigan']",0.5,1.0
Which  institution of the Alton Ochsner is the alma mater of the Michael Hahn ?,"['http://dbpedia.org/resource/Alton_Ochsner', 'http://dbpedia.org/resource/Michael_Hahn']","['http://dbpedia.org/resource/Alton_Ochsner', 'http://dbpedia.org/resource/Michael_Hahn']",1.0,1.0
Which city's foundeer is John Forbes?,['http://dbpedia.org/resource/John_Forbes_(British_Army_officer)'],"['http://dbpedia.org/resource/City', 'http://dbpedia.org/resource/John_Forbes_(British_Army_officer)']",0.5,1.0
How many times has Jeff Conaway been casted?,['http://dbpedia.org/resource/Jeff_Conaway'],['http://dbpedia.org/resource/Jeff_Conaway'],1.0,1.0
Kendall Jenner has how many relatives?,['http://dbpedia.org/resource/Kendall_Jenner'],['http://dbpedia.org/resource/Kendall_Jenner'],1.0,1.0
How many people were drafted in the LA Clippers?,['http://dbpedia.org/resource/Los_Angeles_Clippers'],['http://dbpedia.org/resource/Los_Angeles_Clippers'],1.0,1.0
Where did the beverages sold by Refriango originate?,['http://dbpedia.org/resource/Refriango'],[],0,0
In which wars did commanders born in Indochina fight?,['http://dbpedia.org/resource/Indochina'],['http://dbpedia.org/resource/Mainland_Southeast_Asia'],0.0,0.0
List the affiliations of Wikipedia Zero ?,['http://dbpedia.org/resource/Wikipedia_Zero'],['http://dbpedia.org/resource/Wikipedia_Zero'],1.0,1.0
What is the region served by the governor of Stephen L.R. McNichols ?,['http://dbpedia.org/resource/Stephen_L.R._McNichols'],[],0,0
CN Atletic-Barceloneta has a stadium in Barcelona?,"['http://dbpedia.org/resource/CN_Atlètic-Barceloneta', 'http://dbpedia.org/resource/Barcelona']",['http://dbpedia.org/resource/Barcelona'],1.0,0.5
Is morrissey in the smiths?,"['http://dbpedia.org/resource/Morrissey', 'http://dbpedia.org/resource/The_Smiths']",['http://dbpedia.org/resource/Morrissey'],1.0,0.5
In how many different wars have people graduated from the Army Command and General staff college fought?,['http://dbpedia.org/resource/United_States_Army_Command_and_General_Staff_College'],"['http://dbpedia.org/resource/United_States_Army', 'http://dbpedia.org/resource/General_officer', 'http://dbpedia.org/resource/Staff_college']",0.0,0.0
"Who is the chancellor of the university whose campus is in Woodlane, New Jersey ?","['http://dbpedia.org/resource/Woodlane,_New_Jersey']","['http://dbpedia.org/resource/Chancellor_of_the_Tang_dynasty', 'http://dbpedia.org/resource/New_Jersey']",0.0,0.0
Was the street dogs of south central narrated by Queen Latifah?,"['http://dbpedia.org/resource/Street_Dogs_of_South_Central', 'http://dbpedia.org/resource/Queen_Latifah']","['http://dbpedia.org/resource/Street_Dogs', 'http://dbpedia.org/resource/Queen_Latifah']",0.5,0.5
What fictional character's species is American Pekin duck,['http://dbpedia.org/resource/American_Pekin_duck'],"['http://dbpedia.org/resource/Character_(arts)', 'http://dbpedia.org/resource/Species', 'http://dbpedia.org/resource/American_Pekin']",0.0,0.0
Name the television show whose creator is Simon Fuller and presented by Ryan Seacrest?,"['http://dbpedia.org/resource/Simon_Fuller', 'http://dbpedia.org/resource/Ryan_Seacrest']","['http://dbpedia.org/resource/Joe_Simon', 'http://dbpedia.org/resource/Ryan_Seacrest']",0.5,0.5
How many books are there whose author's tomb is in Madrid?,['http://dbpedia.org/resource/Madrid'],['http://dbpedia.org/resource/Madrid'],1.0,1.0
What are the bridges whose located in California?,['http://dbpedia.org/resource/California'],['http://dbpedia.org/resource/California'],1.0,1.0
Name the common sports played at Polytechnic University of Philippines San Juan and Islamic Azad University?,"['http://dbpedia.org/resource/Polytechnic_University_of_the_Philippines_San_Juan', 'http://dbpedia.org/resource/Islamic_Azad_University_Central_Tehran_Branch']","['http://dbpedia.org/resource/Philippines', 'http://dbpedia.org/resource/San_Juan,_Puerto_Rico', 'http://dbpedia.org/resource/Islamic_Azad_University']",0.0,0.0
Who acted in the work written by Colin Brake?,['http://dbpedia.org/resource/Colin_Brake'],['http://dbpedia.org/resource/Colin_Brake'],1.0,1.0
Purnima Banerjee and Rishang Keishing are politicians of what party ?,"['http://dbpedia.org/resource/Rishang_Keishing', 'http://dbpedia.org/resource/Purnima_Banerjee']","['http://dbpedia.org/resource/Purnima_Banerjee', 'http://dbpedia.org/resource/Rishang_Keishing']",1.0,1.0
Ryan Seacrest has been the presenter of how many things?,['http://dbpedia.org/resource/Ryan_Seacrest'],['http://dbpedia.org/resource/Ryan_Seacrest'],1.0,1.0
Give me a count of companies located in Texas ?,['http://dbpedia.org/resource/Texas'],['http://dbpedia.org/resource/Texas'],1.0,1.0
Did the New Way party merge in the One Israel party?,"['http://dbpedia.org/resource/New_Way_(Israel)', 'http://dbpedia.org/resource/One_Israel']",['http://dbpedia.org/resource/One_Israel'],1.0,0.5
Name the organization which developed iPhone OS and the XNU?,"['http://dbpedia.org/resource/IPhone_OS_1', 'http://dbpedia.org/resource/XNU']","['http://dbpedia.org/resource/IPhone', 'http://dbpedia.org/resource/XNU']",0.5,0.5
What are the television shows whose network is BBC HD?,['http://dbpedia.org/resource/BBC_HD'],"['http://dbpedia.org/resource/BBC', 'http://dbpedia.org/resource/High-definition_television']",0.0,0.0
What are the books written by authors who died in Madrid?,['http://dbpedia.org/resource/Madrid'],['http://dbpedia.org/resource/Madrid'],1.0,1.0
Name  some ww1 veterans?,['http://dbpedia.org/resource/World_War_I'],[],0,0
Where can one find some quick bread in the world?,['http://dbpedia.org/resource/Quick_bread'],['http://dbpedia.org/resource/Quick_bread'],1.0,1.0
Which stadium is owned by the team whose manager is Dimitris Terezopoulos?,['http://dbpedia.org/resource/Dimitris_Terezopoulos'],[],0,0
Where is Tahual located which is also the country of Ren Romano ?,"['http://dbpedia.org/resource/René_Romano', 'http://dbpedia.org/resource/Tahual']",['http://dbpedia.org/resource/Tahual'],1.0,0.5
Was John Muir the first one to ascend one of the peaks in the cathedral peak?,"['http://dbpedia.org/resource/Cathedral_Peak_(California)', 'http://dbpedia.org/resource/John_Muir']","['http://dbpedia.org/resource/John_Muir', 'http://dbpedia.org/resource/Cathedral_Peak_(California)']",1.0,1.0
What is the television show whose previous work is The Spirit of Christmas (short film)?,['http://dbpedia.org/resource/The_Spirit_of_Christmas_(short_film)'],"['http://dbpedia.org/resource/Spirit_(comics_character)', 'http://dbpedia.org/resource/Christmas', 'http://dbpedia.org/resource/Short_film']",0.0,0.0
List the series of the books whose author is K. W. Jeter.,['http://dbpedia.org/resource/K._W._Jeter'],['http://dbpedia.org/resource/Derek_Jeter'],0.0,0.0
List the authors of the musicals whose songwriter is Richard M. Sherman.,['http://dbpedia.org/resource/Richard_M._Sherman'],['http://dbpedia.org/resource/William_Tecumseh_Sherman'],0.0,0.0
What is the river on which the Kariba Dam and Batoka Gorge Hydroelectirc power station exist?,"['http://dbpedia.org/resource/Kariba_Dam', 'http://dbpedia.org/resource/Batoka_Gorge_Hydroelectric_Power_Station']","['http://dbpedia.org/resource/Kariba_Dam', 'http://dbpedia.org/resource/Power_station']",0.5,0.5
What musicians are signed up with colpix records?,['http://dbpedia.org/resource/Colpix_Records'],['http://dbpedia.org/resource/Colpix_Records'],1.0,1.0
What is the name of the information appliance by sony whose predecessor is PlayStation 2?,"['http://dbpedia.org/resource/Sony', 'http://dbpedia.org/resource/PlayStation_2']","['http://dbpedia.org/resource/Sony', 'http://dbpedia.org/resource/PlayStation_2']",1.0,1.0
Is the College Sainte Marie in Mauritius?,"['http://dbpedia.org/resource/College_Sainte-Marie', 'http://dbpedia.org/resource/Mauritius']",['http://dbpedia.org/resource/Mauritius'],1.0,0.5
Who were the narrators of the albums which had Ringo Starr as one of the narrator ?,['http://dbpedia.org/resource/Ringo_Starr'],['http://dbpedia.org/resource/Ringo_Starr'],1.0,1.0
"What is the river whose source region is North-Western Province, Zambia and river mouth is Indian Ocean?","['http://dbpedia.org/resource/North-Western_Province,_Zambia', 'http://dbpedia.org/resource/Indian_Ocean']","['http://dbpedia.org/resource/North-Western_Province,_Zambia', 'http://dbpedia.org/resource/Indian_Ocean']",1.0,1.0
What awards have been given to race horses bred by Bert Michell?,['http://dbpedia.org/resource/Bert_S._Michell'],[],0,0
"Danny Felice, the Gibraltarian guitarist is from which city?",['http://dbpedia.org/resource/Danny_Felice'],"['http://dbpedia.org/resource/Gibraltarians', 'http://dbpedia.org/resource/City']",0.0,0.0
How many things are people who died in St. Petersburg known for?,['http://dbpedia.org/resource/Saint_Petersburg'],[],0,0
Where did ed podolak go to high school,['http://dbpedia.org/resource/Ed_Podolak'],[],0,0
Of which countries  does Viveka Babajee have citizenship?,['http://dbpedia.org/resource/Viveka_Babajee'],['http://dbpedia.org/resource/Viveka_Babajee'],1.0,1.0
Which university attended by Donn Barber and education institute of Jack McGregor ?,"['http://dbpedia.org/resource/Donn_Barber', 'http://dbpedia.org/resource/Jack_McGregor']","['http://dbpedia.org/resource/Donn_Barber', 'http://dbpedia.org/resource/Jack_McGregor']",1.0,1.0
Where is Bogobiri House located ?,['http://dbpedia.org/resource/Bogobiri_House'],['http://dbpedia.org/resource/Bogobiri_House'],1.0,1.0
Count all those whose youth club was managed by Luis Enrique.,['http://dbpedia.org/resource/Luis_Enrique_(footballer)'],['http://dbpedia.org/resource/Luis_Enrique_(singer)'],0.0,0.0
How many areas are led by Willem Alexander?,['http://dbpedia.org/resource/Willem-Alexander_of_the_Netherlands'],['http://dbpedia.org/resource/Charles_Paul_Alexander'],0.0,0.0
What sports are played in schools where Swahili is the official language?,['http://dbpedia.org/resource/Swahili_language'],"['http://dbpedia.org/resource/Swahili_language', 'http://dbpedia.org/resource/Official_language']",0.5,1.0
Count the awards received by Immunologists?,['http://dbpedia.org/resource/Immunology'],[],0,0
Which famous horserace has seen both Fergie sutherland and the illustrious War of Attrition?,"['http://dbpedia.org/resource/War_Of_Attrition_(horse)', 'http://dbpedia.org/resource/Fergie_Sutherland']",['http://dbpedia.org/resource/Fergie_Sutherland'],1.0,0.5
Who are in the liang chow club?,['http://dbpedia.org/resource/Liang_Chow'],['http://dbpedia.org/resource/Liang_Chow'],1.0,1.0
What is the occupation of the people who are born in Iowa?,['http://dbpedia.org/resource/Iowa'],['http://dbpedia.org/resource/Iowa'],1.0,1.0
Who holds shares in something famous for the Seven Spring Mountain Resort?,['http://dbpedia.org/resource/Seven_Springs_Mountain_Resort'],['http://dbpedia.org/resource/Seven_Network'],0.0,0.0
What are the different religions followed by presidents whose prime minister was Surayud Chulanont?,['http://dbpedia.org/resource/Surayud_Chulanont'],['http://dbpedia.org/resource/Surayud_Chulanont'],1.0,1.0
Who all were involved in the wars fought by the commander Blue Jacket?,['http://dbpedia.org/resource/Blue_Jacket'],[],0,0
What are some people who are on the board of companies founded in NY?,['http://dbpedia.org/resource/New_York_City'],[],0,0
What are some cars similar to the ones assembled at Toluca?,['http://dbpedia.org/resource/Toluca'],['http://dbpedia.org/resource/Toluca'],1.0,1.0
Which governer of Winston bryant is also the president of Carl Stokes ?,"['http://dbpedia.org/resource/Winston_Bryant', 'http://dbpedia.org/resource/Carl_Stokes']","['http://dbpedia.org/resource/Winston_Bryant', 'http://dbpedia.org/resource/Carl_Stokes']",1.0,1.0
Does Heydar mean the same as a lion?,"['http://dbpedia.org/resource/Heydar', 'http://dbpedia.org/resource/Lion']",[],0,0
List the fields of Sylvain Lvi ?,['http://dbpedia.org/resource/Sylvain_Lévi'],[],0,0
How many managers have managed Middlesbrough FC?,['http://dbpedia.org/resource/Middlesbrough_F.C.'],['http://dbpedia.org/resource/Middlesbrough_F.C.'],1.0,1.0
"What sport is Eric Schiller known for, and employes Craig Van Tibury?","['http://dbpedia.org/resource/Eric_Schiller', 'http://dbpedia.org/resource/Craig_Van_Tilbury']","['http://dbpedia.org/resource/Eric_Schiller', 'http://dbpedia.org/resource/Edward_Gordon_Craig']",0.5,0.5
Which minister was responsible for Kriminalpolizie?,['http://dbpedia.org/resource/Kriminalpolizei'],[],0,0
In what movies did Akira Ifukube compose the music?,['http://dbpedia.org/resource/Akira_Ifukube'],['http://dbpedia.org/resource/Akira_Ifukube'],1.0,1.0
"How many awards have been awarded to people who are buried in Glendale, California?","['http://dbpedia.org/resource/Glendale,_California']","['http://dbpedia.org/resource/Glendale,_California']",1.0,1.0
What is the river whose mouth is in deadsea?,['http://dbpedia.org/resource/Dead_Sea'],[],0,0
List all those whose relatives' nationality is United States.,['http://dbpedia.org/resource/United_States'],['http://dbpedia.org/resource/United_States'],1.0,1.0
How many people were in a youthclub which played in the Argentine Primera Division?,['http://dbpedia.org/resource/Argentine_Primera_División'],['http://dbpedia.org/resource/Argentine_Primera_División'],1.0,1.0
Which Stanley Kubrick's movie has music by Laurie Johnson?,"['http://dbpedia.org/resource/Stanley_Kubrick', 'http://dbpedia.org/resource/Laurie_Johnson']","['http://dbpedia.org/resource/Stanley_Kubrick', 'http://dbpedia.org/resource/Laurie_Johnson']",1.0,1.0
"Where does the river flows into, which starts in Gredelj?",['http://dbpedia.org/resource/Gredelj'],['http://dbpedia.org/resource/TŽV_Gredelj'],0.0,0.0
Did chris lebenzon edit Batman returns?,"['http://dbpedia.org/resource/Batman_Returns', 'http://dbpedia.org/resource/Chris_Lebenzon']","['http://dbpedia.org/resource/Chris_Lebenzon', 'http://dbpedia.org/resource/Batman_Returns']",1.0,1.0
Name the TV show with distributor as Broadcast syndication and has theme music composed by Primus ?,"['http://dbpedia.org/resource/Broadcast_syndication', 'http://dbpedia.org/resource/Primus_(band)']","['http://dbpedia.org/resource/Broadcast_syndication', 'http://dbpedia.org/resource/Theme_music', 'http://dbpedia.org/resource/Primus_of_the_Scottish_Episcopal_Church']",0.3333333333333333,0.5
"Which military unit garrison is Arlington County, Virginia and The Pentagon?","['http://dbpedia.org/resource/Arlington_County,_Virginia', 'http://dbpedia.org/resource/The_Pentagon']","['http://dbpedia.org/resource/Virginia', 'http://dbpedia.org/resource/The_Pentagon']",0.5,0.5
What artist was associated closely with the bare necessities and rock a doodle?,"['http://dbpedia.org/resource/The_Bare_Necessities', 'http://dbpedia.org/resource/Rock-a-Doodle']","['http://dbpedia.org/resource/Rock_music', 'http://dbpedia.org/resource/Google_Doodle']",0.0,0.0
Was Let it Be written by Ringo Starr?,"['http://dbpedia.org/resource/Let_It_Be_(musical)', 'http://dbpedia.org/resource/Ringo_Starr']",['http://dbpedia.org/resource/Ringo_Starr'],1.0,0.5
How many artists are signed up with Celluloid Records?,['http://dbpedia.org/resource/Celluloid_Records'],['http://dbpedia.org/resource/Celluloid_Records'],1.0,1.0
Which country were the associates of Hilda Duhalde from?,['http://dbpedia.org/resource/Hilda_de_Duhalde'],['http://dbpedia.org/resource/Hilda_Suarez'],0.0,0.0
In what tv shows did Jason Carter act?,['http://dbpedia.org/resource/Jason_Carter_(actor)'],['http://dbpedia.org/resource/Del_McCoury_Band'],0.0,0.0
Name some books by Spanish speaking authors.,['http://dbpedia.org/resource/Spanish_language'],['http://dbpedia.org/resource/Spanish_language'],1.0,1.0
Which  siler medalist of the Tennis at the 2012 Summer Olympics  Men's singles was also the  flagbearer of the Switzerland at the 2008 Summer Olympics,"[""http://dbpedia.org/resource/Tennis_at_the_2012_Summer_Olympics_–_Men's_singles"", 'http://dbpedia.org/resource/Switzerland_at_the_2008_Summer_Olympics']","['http://dbpedia.org/resource/2012_Summer_Olympics', 'http://dbpedia.org/resource/Switzerland', 'http://dbpedia.org/resource/2008_Summer_Olympics']",0.0,0.0
Which television shows have been produced by Erik Bork?,['http://dbpedia.org/resource/Erik_Bork'],['http://dbpedia.org/resource/Erik_Bork'],1.0,1.0
In which states are there bridges over the Pequea Creek?,['http://dbpedia.org/resource/Pequea_Creek'],['http://dbpedia.org/resource/Pequea_Creek'],1.0,1.0
Name the university with mascot as Aubie and president as jay Gogue ?,"['http://dbpedia.org/resource/Aubie', 'http://dbpedia.org/resource/Jay_Gogue']","['http://dbpedia.org/resource/Mascot', 'http://dbpedia.org/resource/Auburn_Tigers', 'http://dbpedia.org/resource/Jay_Gogue']",0.3333333333333333,0.5
