Who were the first drivers in Grand Prixes where the first team was Scuderia Ferrari,who were the first drivers in grand prixes where the first team was <A>,['http://dbpedia.org/resource/Scuderia_Ferrari'],['http://dbpedia.org/resource/Scuderia_Ferrari'],1.0,1.0
Does Abdelhameed Amarri currently play for Khartoum,does <A> currently play for <B>,"['http://dbpedia.org/resource/Abdelhameed_Amarri', 'http://dbpedia.org/resource/Khartoum']","['http://dbpedia.org/resource/Abdelhameed_Amarri', 'http://dbpedia.org/resource/Khartoum']",1.0,1.0
"List the alma mater of the congressmen who attended Nashville, Tennessee ",list the alma mater of the congressmen who attended <A> ,"['http://dbpedia.org/resource/Nashville,_Tennessee']","['http://dbpedia.org/resource/Nashville,_Tennessee']",1.0,1.0
What are the name of the casualties affected by shooting rampage of Eric Harris and Dylan Klebold,what are the name of the casualties affected by shooting rampage of <A>,['http://dbpedia.org/resource/Eric_Harris_and_Dylan_Klebold'],['http://dbpedia.org/resource/Eric_Harris_and_Dylan_Klebold'],1.0,1.0
List TV shows with producer as Erik Bork and company is DreamWorks Television ,list tv shows with producer as <B> and company is <A> ,"['http://dbpedia.org/resource/DreamWorks_Television', 'http://dbpedia.org/resource/Erik_Bork']","['http://dbpedia.org/resource/Erik_Bork', 'http://dbpedia.org/resource/DreamWorks_Television']",1.0,1.0
Name the awards that have been given to the writer made famous for Creature Comforts,name the awards that have been given to the writer made famous for <A>,['http://dbpedia.org/resource/Creature_Comforts'],['http://dbpedia.org/resource/Creature_Comforts'],1.0,1.0
Who produces the tv series which made Scott Haran famous,who produces the tv series which made <A> famous,['http://dbpedia.org/resource/Scott_Haran'],['http://dbpedia.org/resource/Scott_Haran'],1.0,1.0
List all the faiths that British Columbian politicians follow,list all the faiths that <A>n politicians follow,['http://dbpedia.org/resource/British_Columbia'],['http://dbpedia.org/resource/British_Columbian'],0.0,0.0
Which sports are played in the alma mater of Habib Boromand Dashghapu,which sports are played in the alma mater of <A>,['http://dbpedia.org/resource/Habib_Boromand_Dashghapu'],['http://dbpedia.org/resource/Habib_Boromand_Dashghapu'],1.0,1.0
List the television shows whose network's owning company is Turner Broadcasting System,list the television shows whose network owning company is <A>,['http://dbpedia.org/resource/Turner_Broadcasting_System'],['http://dbpedia.org/resource/Turner_Broadcasting_System'],1.0,1.0
Give me a count on associates of Johnny Cash,give me a count on associates of <A>,['http://dbpedia.org/resource/Johnny_Cash'],['http://dbpedia.org/resource/Johnny_Cash'],1.0,1.0
What country provides a citizenship too Newin Chidchob and Seni Pramoj,what country provides a citizenship too <A> and <B>,"['http://dbpedia.org/resource/Newin_Chidchob', 'http://dbpedia.org/resource/Seni_Pramoj']","['http://dbpedia.org/resource/Newin_Chidchob', 'http://dbpedia.org/resource/Seni_Pramoj']",1.0,1.0
What are some devices made by Taiwanese companies,what are some devices made by <A>ese companies,['http://dbpedia.org/resource/Taiwan'],['http://dbpedia.org/resource/Category:1954_in_Taiwanese_sport'],0.0,0.0
What is a salthill,what is a <A>,['http://dbpedia.org/resource/Salthill'],['http://dbpedia.org/resource/Salthill'],1.0,1.0
Who is the musician of Before I let you Go ,who is the musician of <A> ,['http://dbpedia.org/resource/Before_I_Let_You_Go'],['http://dbpedia.org/resource/Before_I_Let_You_Go'],1.0,1.0
Which admin center of pulau Ujong is also the largest city of Pulau Ubin ,which admin center of <B> is also the largest city of <A> ,"['http://dbpedia.org/resource/Pulau_Ubin', 'http://dbpedia.org/resource/Pulau_Ujong']","['http://dbpedia.org/resource/Pulau_Ujong', 'http://dbpedia.org/resource/Pulau_Ubin']",1.0,1.0
What is the Ceremonial County of Port of Tilbury ,what is the ceremonial county of <A> ,['http://dbpedia.org/resource/Port_of_Tilbury'],['http://dbpedia.org/resource/Burry_Port'],0.0,0.0
What is the current team of John McGuinness (motorcycle racer) ,what is the current team of <A> ,['http://dbpedia.org/resource/John_McGuinness_(motorcycle_racer)'],['http://dbpedia.org/resource/John_McGuinness_(motorcycle_racer)'],1.0,1.0
What is the ideology of the Union of Cambodian Democrats which is also the ideology of Palang Dharma Party ,what is the ideology of the <A> which is also the ideology of <B> ,"['http://dbpedia.org/resource/Union_of_Cambodian_Democrats', 'http://dbpedia.org/resource/Palang_Dharma_Party']","['http://dbpedia.org/resource/1._FC_Union_Berlin', 'http://dbpedia.org/resource/Union_of_Cambodian_Democrats']",0.5,0.5
What is the honorary title of the narrator of Everything Will Be OK,what is the honorary title of the narrator of <A>,['http://dbpedia.org/resource/Everything_Will_Be_OK'],['http://dbpedia.org/resource/Everything_Will_Be_OK'],1.0,1.0
"Does the white river flow into the connecticut river{u'_id': u'97e02dcf44aa43c1b7cc7a7c155b118f',","does the <B> flow into the <A>{u'_id': u'97e02dcf44aa43c1b7cc7a7c155b118f',","['http://dbpedia.org/resource/Connecticut_River', 'http://dbpedia.org/resource/White_River_(Vermont)']","['http://dbpedia.org/resource/White_River', 'http://dbpedia.org/resource/Category:1633_in_Connecticut']",0.0,0.0
Who is the famous relative of Kelly Osbourne,who is the famous relative of <A>,['http://dbpedia.org/resource/Kelly_Osbourne'],['http://dbpedia.org/resource/Kelly_Osbourne'],1.0,1.0
What are some cars similar to luxury cars,what are some cars similar to <A> cars,['http://dbpedia.org/resource/Luxury_vehicle'],['http://dbpedia.org/resource/Luxury'],0.0,0.0
What is the total number of other destinations of the airlines whose one of the destinations is Mediterranean Sea,what is the total number of other destinations of the airlines whose one of the destinations is <A>,['http://dbpedia.org/resource/Mediterranean_Sea'],['http://dbpedia.org/resource/Mediterranean_Sea'],1.0,1.0
What is the regional radio sports network associated with,what is the <A> associated with,['http://dbpedia.org/resource/Regional_Radio_Sports_Network'],['http://dbpedia.org/resource/Regional_Radio_Sports_Network'],1.0,1.0
List the software developed by Shawn Fanning ,list the software developed by <A> ,['http://dbpedia.org/resource/Shawn_Fanning'],['http://dbpedia.org/resource/Shawn_Fanning'],1.0,1.0
Count the number of things people who know linguistics are known for ,count the number of things people who know <A> are known for ,['http://dbpedia.org/resource/Linguistics'],['http://dbpedia.org/resource/Linguistics'],1.0,1.0
In which state does the ambassador who is in related with J Bennett Johnston live,in which state does the ambassador who is in related with j <A> live,['http://dbpedia.org/resource/J._Bennett_Johnston'],['http://dbpedia.org/resource/Bennett_Johnston'],0.0,0.0
Who is the employer of Michael M. Sears ,who is the employer of <A> ,['http://dbpedia.org/resource/Michael_M._Sears'],['http://dbpedia.org/resource/Michael_M._Sears'],1.0,1.0
Does mumbai manage the railway line going to the daund railway junction,does <B> manage the line going to the <A>,"['http://dbpedia.org/resource/Daund_Junction_railway_station', 'http://dbpedia.org/resource/Mumbai']","['http://dbpedia.org/resource/Daund_railway_station', 'http://dbpedia.org/resource/Agnita_railway_line']",0.0,0.0
Who is the stockholder of the road tunnels operated by the Massachusetts Department of Transportation,who is the stockholder of the road tunnels operated by the <A>,['http://dbpedia.org/resource/Massachusetts_Department_of_Transportation'],['http://dbpedia.org/resource/Bombardier_Transportation'],0.0,0.0
Through which counties does the road go which starts at the Port Klang,through which counties does the road go which starts at the <A>,['http://dbpedia.org/resource/Port_Klang'],['http://dbpedia.org/resource/Port_Klang'],1.0,1.0
Under which president did some politicians live in Kensington,under which president did some politicians live in <A>,"['http://dbpedia.org/resource/Kensington,_Maryland']",['http://dbpedia.org/resource/Kensington'],0.0,0.0
What awards were given to the producer of Chicken Little,what awards were given to the producer of <A>,['http://dbpedia.org/resource/Chicken_Little_(1943_film)'],['http://dbpedia.org/resource/Chicken_Little'],0.0,0.0
What is the home stadium of the club coached by Justine Omojong,what is the home stadium of the club coached by <A>,['http://dbpedia.org/resource/Justine_Omojong'],['http://dbpedia.org/resource/Justine_Lorton'],0.0,0.0
To what companies is Dennis Muilenburg important,to what companies is <A> important,['http://dbpedia.org/resource/Dennis_Muilenburg'],['http://dbpedia.org/resource/Dennis_Muilenburg'],1.0,1.0
"Whose children died in North Bend, Ohio",whose children died in <A>,"['http://dbpedia.org/resource/North_Bend,_Ohio']","['http://dbpedia.org/resource/North_Bend,_Ohio']",1.0,1.0
What is the governing body of Burro Flats Painted Cave ,what is the governing body of <A> ,['http://dbpedia.org/resource/Burro_Flats_Painted_Cave'],['http://dbpedia.org/resource/Burro_Flats_Painted_Cave'],1.0,1.0
whose is famous works are Maniac Magee and Wringer ,whose is famous works are <A> and <B> ,"['http://dbpedia.org/resource/Maniac_Magee', 'http://dbpedia.org/resource/Wringer_(novel)']","['http://dbpedia.org/resource/Maniac_Magee', 'http://dbpedia.org/resource/Wringer']",0.5,0.5
Is Lieutenant general (United States) the superintendent of United States Air Force Academy,is <B> the superintendent of <A>,"['http://dbpedia.org/resource/United_States_Air_Force_Academy', 'http://dbpedia.org/resource/Lieutenant_general_(United_States)']","['http://dbpedia.org/resource/Lieutenant_General_(United_States)', 'http://dbpedia.org/resource/United_States_Air_Force_Academy']",0.5,0.5
Who operates the railway line which begins in Minneapolis,who operates the railway line which begins in <A>,['http://dbpedia.org/resource/Minneapolis'],['http://dbpedia.org/resource/Minneapolis'],1.0,1.0
Who is the owner of the website which has the label Seed Eight ,who is the owner of the website which has the label <A> ,['http://dbpedia.org/resource/Seed_Eight'],['http://dbpedia.org/resource/Seed_Eight'],1.0,1.0
What is the venerated in of the Abraham and religion of the Saima Chowdhury,what is the venerated in of the <A> and religion of the <B>,"['http://dbpedia.org/resource/Abraham', 'http://dbpedia.org/resource/Saima_Chowdhury']","['http://dbpedia.org/resource/Abraham', 'http://dbpedia.org/resource/Shamim_Chowdhury']",0.5,0.5
To which label did The Producers and I pray on Christmas sign up,to which label did <A> and <B> sign up,"['http://dbpedia.org/resource/The_Producers_(2005_film)', 'http://dbpedia.org/resource/I_Pray_on_Christmas']","['http://dbpedia.org/resource/The_Producers', 'http://dbpedia.org/resource/I_Pray_On_Christmas']",0.0,0.0
Wo which countries have the members of Ukrainian ministry of internal affairs swore their oath,wo which countries have the members of ukrainian of <A> swore their oath,['http://dbpedia.org/resource/Ministry_of_Internal_Affairs_(Ukraine)'],['http://dbpedia.org/resource/Internal_affairs'],0.0,0.0
Where did the conflict take place in which Henri Putz fought,where did the conflict take place in which <A> fought,['http://dbpedia.org/resource/Henri_Putz'],['http://dbpedia.org/resource/Henri_Putz'],1.0,1.0
Which producer of  the Eristoff is also the  distributor of  Bombay Sapphire,which producer of the <A> is also the distributor of <B>,"['http://dbpedia.org/resource/Eristoff', 'http://dbpedia.org/resource/Bombay_Sapphire']","['http://dbpedia.org/resource/Bombay_Sapphire', 'http://dbpedia.org/resource/']",0.5,0.5
What is the organisation whose purposes are Environmentalism and Peace,what is the organisation whose purposes are <A> and <B>,"['http://dbpedia.org/resource/Environmentalism', 'http://dbpedia.org/resource/Peace']","['http://dbpedia.org/resource/Environmentalism', 'http://dbpedia.org/resource/Atoms_for_Peace']",0.5,0.5
Which sports by Polytechnic University of the Philippines Taguig is the discipline of The Chess Monthly ,which sports by <B> is the discipline of <A> ,"['http://dbpedia.org/resource/The_Chess_Monthly', 'http://dbpedia.org/resource/Polytechnic_University_of_the_Philippines_Taguig']","['http://dbpedia.org/resource/Tomsk_Polytechnic_University', 'http://dbpedia.org/resource/Chess_Monthly']",0.0,0.0
Name the series of Doctor Who: Evacuation Earth ,name the series of <A> ,['http://dbpedia.org/resource/Doctor_Who:_Evacuation_Earth'],['http://dbpedia.org/resource/Doctor_Who:_Evacuation_Earth'],1.0,1.0
Which company of Ford Theatre is the owning organization of F0ord Kansa City Assemply Plant ,which company of is <B> owning organization of f0ord assemply <A> ,"['http://dbpedia.org/resource/Ford_Kansas_City_Assembly_Plant', 'http://dbpedia.org/resource/Ford_Theatre']","['http://dbpedia.org/resource/10,000_metres_at_the_Olympics', 'http://dbpedia.org/resource/Kansa']",0.0,0.0
Name a royalty whose one of the child is Augustus  and is associated with Publius Servilius Vatia Isauricus,name a royalty whose one of the child is <A> and is associated with <B>,"['http://dbpedia.org/resource/Augustus', 'http://dbpedia.org/resource/Publius_Servilius_Vatia_Isauricus_(consul_48_BC)']","['http://dbpedia.org/resource/Augustus', 'http://dbpedia.org/resource/Publius_Servilius_Vatia_Isauricus']",0.5,0.5
Is Lyndon bridge a kind of Truss bridge,is <A> a kind of <B>,"['http://dbpedia.org/resource/Lyndon_Bridge', 'http://dbpedia.org/resource/Truss_bridge']","['http://dbpedia.org/resource/Lyndon_Bridge', 'http://dbpedia.org/resource/Truss_Bridge']",0.5,0.5
What water bodies have primary inflows sa Kemijoki,what water bodies have primary inflows sa <A>,['http://dbpedia.org/resource/Kemijoki'],['http://dbpedia.org/resource/Kemijoki'],1.0,1.0
Where is Ethiopian Parliament Building located ,where is <A> located ,['http://dbpedia.org/resource/Ethiopian_Parliament_Building'],['http://dbpedia.org/resource/Ethiopian_Parliament_Building'],1.0,1.0
In which nation does the league take place where C.D. Primeiro de Agosto play,in which nation does the league take place where de <A> play,['http://dbpedia.org/resource/C.D._Primeiro_de_Agosto_(basketball)'],['http://dbpedia.org/resource/C.D._Primeiro_de_Agosto'],0.0,0.0
Colin Powell was the commander of which military conflict ,<A> was the commander of which military conflict ,['http://dbpedia.org/resource/Colin_Powell'],['http://dbpedia.org/resource/Colin_Powell'],1.0,1.0
Name the garrison of the Western Naval Command and line of the Vadodara Junction railway station ,name the garrison of the <A> and line of the <B> ,"['http://dbpedia.org/resource/Western_Naval_Command', 'http://dbpedia.org/resource/Vadodara_Junction_railway_station']","['http://dbpedia.org/resource/Western_Naval_Command', 'http://dbpedia.org/resource/Vadodara_Junction_railway_station']",1.0,1.0
Enumerate the cars related to the ones assembled in Toluca,enumerate the cars related to the ones assembled in <A>,['http://dbpedia.org/resource/Toluca'],['http://dbpedia.org/resource/Toluca'],1.0,1.0
Which cloud platform of Google cloud connect also provides services to 21Vianet ,which cloud platform of <B> also provides services to <A> ,"['http://dbpedia.org/resource/21Vianet', 'http://dbpedia.org/resource/Google_Cloud_Connect']","['http://dbpedia.org/resource/Connect', 'http://dbpedia.org/resource/Google']",0.0,0.0
Who wrote the album coming right before Dead Man's Chest's OST,who wrote album coming right before <A> ost,"[""http://dbpedia.org/resource/Pirates_of_the_Caribbean:_Dead_Man's_Chest_(soundtrack)""]",['http://dbpedia.org/resource/Dead_man_chest'],0.0,0.0
List all areas served by the radio station serving South carolina ,list all areas served by the radio station serving <A> ,['http://dbpedia.org/resource/South_Carolina'],['http://dbpedia.org/resource/Category:1670_in_South_Carolina'],0.0,0.0
Malaysian highway authority has designed bridges over what things,<A> has designed bridges over what things,['http://dbpedia.org/resource/Malaysian_Highway_Authority'],['http://dbpedia.org/resource/Malaysian_Highway_Authority'],1.0,1.0
Where can I find companies which originated in Canada,where can i find companies which originated in <A>,['http://dbpedia.org/resource/Canada'],['http://dbpedia.org/resource/1667_in_Canada'],0.0,0.0
Which school of jack mcGregor attend which was also the training center of William Anthony ,which school of <A> attend which was also the training center of <B> ,"['http://dbpedia.org/resource/Jack_McGregor', 'http://dbpedia.org/resource/William_Anthony_(artist)']","['http://dbpedia.org/resource/Jack_McGregor', 'http://dbpedia.org/resource/William_Anthony']",0.5,0.5
"What is the university to which Erica Frank went, and where Ivan Toplak was a club manager","what is the university to which <A> went, and where <B> was a club manager","['http://dbpedia.org/resource/Erica_Frank', 'http://dbpedia.org/resource/Ivan_Toplak']","['http://dbpedia.org/resource/Erica_Frank', 'http://dbpedia.org/resource/Ivan_Toplak']",1.0,1.0
To which party do the politicians who died in Delhi belong,to which party do the politicians who died in <A> belong,['http://dbpedia.org/resource/Delhi'],['http://dbpedia.org/resource/Category:CBSE_Delhi'],0.0,0.0
Which appointer of William Clark is the successor of Levi Lincoln Sr ,which appointer of <B> is the successor of <A> sr ,"['http://dbpedia.org/resource/Levi_Lincoln,_Sr.', 'http://dbpedia.org/resource/William_Clark']","['http://dbpedia.org/resource/William_Clark', 'http://dbpedia.org/resource/Levi_Lincoln']",0.5,0.5
What is the hometown of the residents of Martha's vineyards,what is the hometown of the residents of <A> vineyards,"[""http://dbpedia.org/resource/Martha's_Vineyard""]",['http://dbpedia.org/resource/Martha'],0.0,0.0
Which companies have launched a rocket from Cape Canaveral Air Force station,which companies have launched a rocket from <A>,['http://dbpedia.org/resource/Cape_Canaveral_Air_Force_Station'],['http://dbpedia.org/resource/Cape_Canaveral_Air_Force_Station'],1.0,1.0
Does the north carolina highway 280 end in Arden,does the <A> end in <B>,"['http://dbpedia.org/resource/North_Carolina_Highway_280', 'http://dbpedia.org/resource/Arden,_North_Carolina']","['http://dbpedia.org/resource/North_Carolina_Highway_280', 'http://dbpedia.org/resource/Arden']",0.5,0.5
How many people are buried in the Mausoleum of Augustus,how many people are buried in the <A>,['http://dbpedia.org/resource/Mausoleum_of_Augustus'],['http://dbpedia.org/resource/Mausoleum_of_Augustus'],1.0,1.0
How many soccer manager have been in the Spain nation football team,how many soccer manager have been in the <A>,['http://dbpedia.org/resource/Spain_national_football_team'],['http://dbpedia.org/resource/1840s_in_association_football'],0.0,0.0
List bacteria whose order (taxonomy) is Bacillales and domain is Bacteria,list <B> whose order (taxonomy) is <A> and domain is <B>,"['http://dbpedia.org/resource/Bacillales', 'http://dbpedia.org/resource/Bacteria']","['http://dbpedia.org/resource/Bacteria', 'http://dbpedia.org/resource/Bacteria']",0.5,0.5
"Name the writer whose one of the notable work is Adventures of Huckleberry Finn and died in Redding, Connecticut",name the writer whose one of the notable work is <A> and died in <B>,"['http://dbpedia.org/resource/Adventures_of_Huckleberry_Finn', 'http://dbpedia.org/resource/Redding,_Connecticut']","['http://dbpedia.org/resource/Ghost_Adventures', 'http://dbpedia.org/resource/Redding,_Connecticut']",0.5,0.5
Name the broadcast area of ITV (Thailand) ,name the broadcast area of <A> ,['http://dbpedia.org/resource/ITV_(Thailand)'],['http://dbpedia.org/resource/ITV_(Thailand)'],1.0,1.0
What sports are played in schools in Vashi,what sports are played in schools in <A>,['http://dbpedia.org/resource/Vashi'],['http://dbpedia.org/resource/Vashi'],1.0,1.0
Who owns the radio stations in Alabama,who owns the radio stations in <A>,['http://dbpedia.org/resource/Alabama'],['http://dbpedia.org/resource/Category:1818_in_Alabama'],0.0,0.0
Was Johnny Depp a member of Skull Gang,was <B> a member of <A>,"['http://dbpedia.org/resource/Skull_Gang', 'http://dbpedia.org/resource/Johnny_Depp']","['http://dbpedia.org/resource/Johnny_Depp', 'http://dbpedia.org/resource/Skull_Gang']",1.0,1.0
How many sports are played at the university whose president is Emanuel de Guzman,how many sports are played at the university whose president is <A>,['http://dbpedia.org/resource/Emanuel_de_Guzman'],['http://dbpedia.org/resource/Emanuel_de_Guzman'],1.0,1.0
Scientists at the University of Queensland have won which awards,scientists at the <A> have won which awards,['http://dbpedia.org/resource/University_of_Queensland'],['http://dbpedia.org/resource/University_of_Queensland'],1.0,1.0
Who is the owner of  Latvian Wikipedia and Wiktionary ,who is the owner of <A> and <B> ,"['http://dbpedia.org/resource/Latvian_Wikipedia', 'http://dbpedia.org/resource/Wiktionary']","['http://dbpedia.org/resource/Latvian_Wikipedia', 'http://dbpedia.org/resource/wiktionary']",0.5,0.5
Philadelphia City Council is the governing body of which city,<A> is the governing body of which city,['http://dbpedia.org/resource/Philadelphia_City_Council'],['http://dbpedia.org/resource/12th_Belarusian_Supreme_Council'],0.0,0.0
What are the television shows whose Composer is Stewart Copeland,what are the television shows whose composer is <A>,['http://dbpedia.org/resource/Stewart_Copeland'],['http://dbpedia.org/resource/Stewart_Copeland'],1.0,1.0
What is the television show whose opening theme is Where Everybody Knows Your Name,what is the television show whose opening theme is <A>,['http://dbpedia.org/resource/Where_Everybody_Knows_Your_Name'],['http://dbpedia.org/resource/Where_Everybody_Knows_Your_Name'],1.0,1.0
Who follow religions led by David Miscavige,who follow religions led by <A>,['http://dbpedia.org/resource/David_Miscavige'],['http://dbpedia.org/resource/David_Miscavige'],1.0,1.0
name the Glover's distributer ,name the <A> distributer ,['http://dbpedia.org/resource/Glover_(video_game)'],['http://dbpedia.org/resource/Glover'],0.0,0.0
"What nation is Hornito located in, where Jamie Bateman Cayn died too","what nation is <B> located in, where jamie <A> cayn died too","['http://dbpedia.org/resource/Jaime_Bateman_Cayón', 'http://dbpedia.org/resource/Hornito,_Chiriquí']","['http://dbpedia.org/resource/Hornito', 'http://dbpedia.org/resource/Bateman']",0.0,0.0
Which country had the county seats as History of Trier and Mediolanum,which country had the county seats as <A> and <B>,"['http://dbpedia.org/resource/History_of_Trier', 'http://dbpedia.org/resource/Mediolanum']","['http://dbpedia.org/resource/History_of_Trier', 'http://dbpedia.org/resource/Mediolanum']",1.0,1.0
who are all the people who have managed the England's under 20 soccer team,who are the people who have managed the 20 soccer <A>,['http://dbpedia.org/resource/England_national_under-20_football_team'],['http://dbpedia.org/resource/All_(band)'],0.0,0.0
Moscow-Kazan high speed railway starts from which station,<A> starts from which station,['http://dbpedia.org/resource/Moscow-Kazan_high-speed_railway'],['http://dbpedia.org/resource/Moscow-Kazan_High-Speed_Railway'],0.0,0.0
"Where are all the protected areas near Bend, Oregon",where are all the protected areas near <A>,"['http://dbpedia.org/resource/Bend,_Oregon']",['http://dbpedia.org/resource/Bend_Oregon'],0.0,0.0
Does the hudson river flow into the lower manhatten,does the <A> flow into the <B> manhatten,"['http://dbpedia.org/resource/Hudson_River', 'http://dbpedia.org/resource/Lower_Manhattan']","['http://dbpedia.org/resource/Hudson_River', 'http://dbpedia.org/resource/Category:1791_in_Lower_Canada']",0.5,0.5
In how many places did Julian Leow Beng Kim study,in how many places did <A> study,['http://dbpedia.org/resource/Julian_Leow_Beng_Kim'],['http://dbpedia.org/resource/Julian_Leow_Beng_Kim'],1.0,1.0
What is the common university iof vanderbilt Commodores and also the college of hubert Wiggs ,what is the common university iof <A> and also the college of <B> ,"['http://dbpedia.org/resource/Vanderbilt_Commodores', 'http://dbpedia.org/resource/Hubert_Wiggs']","['http://dbpedia.org/resource/Vanderbilt_Commodores', 'http://dbpedia.org/resource/Hubert_Wiggs']",1.0,1.0
Which royal people are buried in Rome,which royal people are buried in <A>,['http://dbpedia.org/resource/Rome'],['http://dbpedia.org/resource/Ancient_Rome'],0.0,0.0
How many movies have been directed by almunies of Parsons School of Design,how many movies have been directed by almunies of <A>,['http://dbpedia.org/resource/Parsons_School_of_Design'],['http://dbpedia.org/resource/Parsons_School'],0.0,0.0
Give me a count on scientist who are known for garrison is Tennessee ,give me a count on scientist who are known for garrison is <A> ,['http://dbpedia.org/resource/Tennessee'],['http://dbpedia.org/resource/Category:1795_in_Tennessee'],0.0,0.0
Was einstein a doctoral student of Alfred Kleiner,was <B> a doctoral student of <A>,"['http://dbpedia.org/resource/Alfred_Kleiner', 'http://dbpedia.org/resource/Albert_Einstein']","['http://dbpedia.org/resource/Einstein', 'http://dbpedia.org/resource/Alfred_Kleiner']",0.5,0.5
Is the Mount St Peter Church made in the international architectural style,is the st <A> made in the architectural <B>,"['http://dbpedia.org/resource/Mount_St._Peter_Church', 'http://dbpedia.org/resource/International_Style_(architecture)']","['http://dbpedia.org/resource/Peter-Church', 'http://dbpedia.org/resource/Chinese_script_style']",0.0,0.0
What is the state of origin of Thomas Pfyl ,what is the state of origin of <A> ,['http://dbpedia.org/resource/Thomas_Pfyl'],['http://dbpedia.org/resource/Thomas_Pfyl'],1.0,1.0
How many movies have been cinematographed by Jordan Cronenweth,how many movies have been cinematographed by <A>,['http://dbpedia.org/resource/Jordan_Cronenweth'],['http://dbpedia.org/resource/Jordan_Cronenweth'],1.0,1.0
For what is Abhijit Kunte known ,for what is <A> known ,['http://dbpedia.org/resource/Abhijit_Kunte'],['http://dbpedia.org/resource/Abhijit_Kunte'],1.0,1.0
List the language of Kunsten Museum of moder art Aalborg ,list the language of of <A> ,['http://dbpedia.org/resource/KUNSTEN_Museum_of_Modern_Art_Aalborg'],['http://dbpedia.org/resource/Moder_Garab'],0.0,0.0
Who owns the bank where Fabio Mercurio works,who owns the bank where <A> works,['http://dbpedia.org/resource/Fabio_Mercurio'],['http://dbpedia.org/resource/Fabio_Mercurio'],1.0,1.0
What shows are aired on sister channels of BBC Parliaments,what shows are aired on sister channels of <A>s,['http://dbpedia.org/resource/BBC_Parliament'],['http://dbpedia.org/resource/Cantonal_parliaments'],0.0,0.0
"Name a military unit whose command structure is United States Department of the Navy and garrison is Arlington County, Virginia",name a military unit whose command structure is <A> and garrison is <B>,"['http://dbpedia.org/resource/United_States_Department_of_the_Navy', 'http://dbpedia.org/resource/Arlington_County,_Virginia']","['http://dbpedia.org/resource/United_States_Department_of_the_Navy', 'http://dbpedia.org/resource/Arlington_County,_Virginia']",1.0,1.0
Starwood operates in which places,<A> operates in which places,['http://dbpedia.org/resource/Starwood_Hotels_and_Resorts_Worldwide'],['http://dbpedia.org/resource/Starwood'],0.0,0.0
What are the things built by Eristoff ,what are the things built by <A> ,['http://dbpedia.org/resource/Eristoff'],['http://dbpedia.org/resource/Eristoff'],1.0,1.0
List the relative of Tim Nanai-Williams ,list the relative of <A> ,['http://dbpedia.org/resource/Tim_Nanai-Williams'],['http://dbpedia.org/resource/Tim_Nanai-Williams'],1.0,1.0
Which fictional character portrayed by Roger barton has Padm Amidala as family ,which fictional character portrayed by <A> has <B> as family ,"['http://dbpedia.org/resource/Roger_Barton_(film_editor)', 'http://dbpedia.org/resource/Padmé_Amidala']","['http://dbpedia.org/resource/Roger_Barton', 'http://dbpedia.org/resource/Padmé_Amidala']",0.5,0.5
Where is the station whose sister channel is the Channel 3 in Thailand,where is the station whose sister is the 3 in <A>,['http://dbpedia.org/resource/Channel_3_(Thailand)'],['http://dbpedia.org/resource/A-Channel'],0.0,0.0
Count the  origin of the beverages which have been originated in england /,count the origin of the beverages which have been originated in <A> /,['http://dbpedia.org/resource/England'],['http://dbpedia.org/resource/1001_in_England'],0.0,0.0
"Which things have been located, where governance is Houston City Council","which things have been located, where governance is <A>",['http://dbpedia.org/resource/Houston_City_Council'],['http://dbpedia.org/resource/Houston_City_Council'],1.0,1.0
What awards have been given to people schooled in the Everton park state high,what awards have been given to people schooled in the <A>,['http://dbpedia.org/resource/Everton_Park_State_High_School'],['http://dbpedia.org/resource/Everton_Park_State_High_School'],1.0,1.0
What is the alma mater of the Marshall Fletcher McCallie and has affiliation with  Vanderbilt University Medical Center ,what is the alma mater of the <A> and has affiliation with <B> ,"['http://dbpedia.org/resource/Marshall_Fletcher_McCallie', 'http://dbpedia.org/resource/Vanderbilt_University_Medical_Center']","['http://dbpedia.org/resource/Marshall_Fletcher_McCallie', 'http://dbpedia.org/resource/Vanderbilt_University_Medical_Center']",1.0,1.0
Where is the south shore plaza located,where is the <A> located,['http://dbpedia.org/resource/South_Shore_Plaza'],['http://dbpedia.org/resource/South_Shore_Plaza'],1.0,1.0
What is the river that falls into North Sea and Thames Estuary,what is the river that falls into <A> and <B>,"['http://dbpedia.org/resource/North_Sea', 'http://dbpedia.org/resource/Thames_Estuary']","['http://dbpedia.org/resource/North_Sea', 'http://dbpedia.org/resource/Thames_Estuary']",1.0,1.0
Name the university whose teams have been managed by Albertin Montoya,name the university whose teams have been managed by <A>,['http://dbpedia.org/resource/Albertin_Montoya'],['http://dbpedia.org/resource/Albertin_Montoya'],1.0,1.0
Name the newspaper owned by Schibsted and headquartered at Stockholm,name the newspaper owned by <A> and headquartered at <B>,"['http://dbpedia.org/resource/Schibsted', 'http://dbpedia.org/resource/Stockholm']","['http://dbpedia.org/resource/Schibsted', 'http://dbpedia.org/resource/1989_Stockholm_Open']",0.5,0.5
What is written in a programming language developed by GNOME Project,what is written in a programming language developed by <A>,['http://dbpedia.org/resource/The_GNOME_Project'],['http://dbpedia.org/resource/GNOME_project'],0.0,0.0
Count all the stateless people,count all the <A> people,['http://dbpedia.org/resource/Statelessness'],['http://dbpedia.org/resource/Stateless'],0.0,0.0
